TradeQ,Size,BuildYear,Distance,Reform,Price
1,80,2014,12,0,110
1,85,2008,7,0,86
1,65,1981,9,0,30
1,45,2009,5,0,55
1,55,1980,9,1,45
1,75,1997,11,0,53
1,80,2008,7,0,86
1,80,2014,12,0,88
1,70,2009,5,0,72
4,70,1998,12,0,31
4,60,1994,14,0,31
4,55,1987,13,1,37
4,60,1979,12,0,24
4,60,1979,12,1,34
4,50,1979,16,1,29
3,65,1980,14,1,28
3,60,1995,12,0,32
3,70,1994,14,1,44
2,65,1979,12,0,10
2,60,1979,12,0,18
2,60,1979,12,0,24
2,75,1996,19,0,32
2,55,1979,16,0,15
1,65,1979,12,0,32
1,75,1979,12,1,30
1,60,1994,14,0,25
4,60,1982,11,0,28
4,65,1982,15,0,22
3,25,2015,10,1,25
3,60,2015,9,0,44
3,85,1982,15,0,40
3,85,2003,13,0,40
2,80,1987,9,1,39
2,75,1999,21,0,31
1,70,2003,13,1,35
1,60,1982,11,1,19
1,50,1982,11,0,23
1,40,1982,11,0,23
4,60,1984,13,1,40
4,65,2000,11,0,37
4,55,1997,12,1,35
4,70,2000,11,1,49
4,20,2011,14,0,7.9
4,65,2001,19,1,48
3,75,2020,13,0,63
3,55,1997,12,0,20
3,65,2020,13,0,51
3,70,1980,20,0,20
3,75,2001,19,0,43
3,80,2005,20,0,41
3,20,2006,14,0,18
3,70,1998,11,0,45
3,65,2001,19,1,50
3,60,1975,11,1,35
3,20,2008,16,1,16
2,70,2018,12,0,69
2,60,2006,14,0,39
2,65,2000,11,0,39
2,55,1987,12,0,25
2,65,2015,9,0,46
2,65,2001,19,0,34
1,20,2011,14,0,19
1,60,1975,11,0,26
1,65,2000,11,1,40
1,20,2006,14,0,21
1,95,2000,11,1,54
1,90,2000,11,0,43
4,75,2016,13,0,83
2,65,2016,13,1,75
2,70,2016,13,0,84
2,70,2016,13,0,78
4,20,2008,10,0,24
3,70,2004,6,0,58
2,20,2007,10,0,23
2,25,2012,6,0,25
1,20,2006,7,0,20
1,20,2006,7,0,21
1,75,2005,7,0,59
4,50,1973,6,0,21
4,60,2011,6,1,68
3,25,2014,1,0,31
3,50,1973,6,1,42
1,50,2004,8,0,37
4,25,2015,8,0,32
3,25,2015,8,0,29
3,55,2001,9,0,55
2,25,2015,8,0,27
2,25,2020,5,0,37
2,25,2020,5,0,36
2,25,2020,11,0,34
2,60,1996,8,0,50
4,25,2010,8,0,27
4,70,2013,9,0,77
4,25,2010,8,0,27
2,25,2013,6,1,30
1,65,2013,9,0,62
1,65,1999,9,1,54
4,70,2002,4,0,54
4,70,2002,4,1,77
1,65,1999,5,0,55
4,90,2002,9,0,60
3,65,2002,9,0,53
3,20,2006,4,0,21
4,60,1996,6,0,53
2,25,2003,5,0,24
1,25,1973,4,0,12
4,55,1981,14,0,31
4,55,1981,14,1,34
2,55,1981,14,1,35
4,80,2010,16,0,65
4,50,2011,3,0,56
4,70,1985,16,1,45
4,70,2008,11,0,56
4,55,1975,10,1,43
4,30,2011,3,0,33
3,65,2002,13,0,31
3,25,2005,13,0,23
3,60,1974,8,1,36
2,60,1984,14,1,42
2,55,1974,8,1,35
2,60,1984,14,0,28
1,60,1974,8,1,35
4,65,2011,8,1,59
4,70,1981,11,0,25
4,55,1983,9,0,28
4,70,2011,8,0,61
4,55,1974,9,0,23
4,45,1974,9,0,9.1
4,60,1977,9,1,18
4,75,2011,8,0,67
4,25,2009,12,1,29
4,85,1988,10,0,33
3,75,2003,10,0,44
3,75,2011,8,0,65
3,65,1981,11,1,33
3,105,1988,10,1,60
3,60,1997,13,0,39
3,55,1983,9,0,27
3,25,2009,12,0,24
3,60,2000,15,1,45
3,55,1983,8,1,42
3,70,2003,10,0,47
3,55,1977,9,1,30
2,65,1992,13,1,33
2,50,1980,5,1,29
2,70,2002,9,0,49
2,65,2011,9,0,50
2,70,2004,11,1,45
1,85,2001,9,0,60
1,75,1988,10,1,50
1,70,2001,9,0,57
1,55,1983,8,0,27
4,20,2009,10,1,24
4,65,2003,10,0,55
4,60,2003,10,1,60
4,60,2003,10,1,60
3,65,2013,8,0,67
3,25,2013,11,1,26
3,65,1999,9,0,48
3,60,1999,9,0,52
3,50,2004,11,1,58
2,20,2013,8,0,26
2,20,2010,8,0,23
1,70,2013,8,0,76
4,20,2005,7,0,21
4,25,2015,5,0,26
3,25,2010,8,0,27
3,25,2010,8,0,25
3,55,2014,6,0,54
2,25,2015,5,1,28
2,60,2014,6,0,63
1,25,2015,5,0,28
1,25,2011,3,0,27
4,75,1997,3,0,57
4,30,2019,2,1,41
4,60,1985,6,1,58
2,65,1997,3,1,53
2,20,2010,5,0,23
2,35,2001,3,0,30
2,35,2001,3,1,38
2,20,2010,5,0,23
2,25,2012,2,0,26
1,25,2012,2,0,27
1,20,2006,4,0,23
1,20,2006,3,0,23
1,20,2006,5,0,23
1,25,1974,4,0,6.5
1,20,2010,5,0,23
1,20,2010,5,0,22
1,30,2005,6,0,24
1,20,2005,6,0,25
3,70,2004,6,0,60
2,25,2015,5,0,27
4,20,2003,2,0,25
3,60,2005,2,0,58
3,20,2009,1,0,23
2,25,2020,2,0,33
1,20,2003,2,0,25
3,20,2007,8,0,24
3,20,2006,10,0,26
3,25,2007,8,0,28
3,20,2006,10,0,26
3,80,2004,9,0,80
2,20,2005,10,0,25
4,25,2006,5,0,27
3,20,1988,9,0,13
3,50,1999,6,1,58
3,20,2006,5,0,26
2,15,1997,5,0,20
2,15,1997,5,0,19
1,55,2011,8,0,66
4,55,1986,8,0,50
3,20,2009,9,0,23
2,30,2015,7,0,38
1,25,2015,7,0,31
1,70,2002,9,0,63
1,20,2006,8,0,22
1,55,1991,7,0,55
3,55,2002,9,1,58
4,20,2014,9,0,29
1,20,2014,9,0,29
4,30,2000.5101766642038,6,0,31
4,20,2000,8,0,20
4,30,2000.5101766642038,6,1,40
3,50,1992,8,1,55
2,20,2000,8,0,22
2,20,2001,10,1,24
2,30,2018,8,0,45
1,20,2005,8,0,22
1,40,2004,5,0,46
1,30,2018,8,0,43
4,40,1979,4,1,40
4,65,2012,6,0,78
4,20,2007,5,0,27
4,70,2001,9,0,65
4,45,1987,4,0,39
4,20,2008,6,0,24
4,65,2012,6,0,80
4,50,1979,4,1,45
3,65,2012,6,0,83
3,40,1977,3,1,38
3,20,2013,4,0,29
3,40,1987,4,0,33
3,20,2013,4,0,23
3,50,2000,5,0,49
3,45,1979,4,0,37
3,70,2004,9,0,80
3,85,2000.5101766642038,13,0,68
2,40,1979,4,0,24
2,20,2002,8,0,22
2,20,2004,10,0,25
2,40,1977,4,1,34
2,45,1977,3,1,42
2,20,1987,4,0,15
2,20,2002,8,0,22
2,50,2002,6,1,55
2,20,1987,4,0,15
2,20,1997,5,0,18
2,40,1977,3,0,16
1,20,2004,10,0,23
1,20,2008,6,0,20
1,20,2004,10,0,21
1,70,2019,5,0,100
4,60,2007,6,0,53
4,60,2017,12,0,70
2,50,1984,8,1,31
2,65,2007,6,0,71
3,20,2007,13,0,23
4,65,1998,6,1,80
4,45,2009,4,0,65
4,60,2004,4,1,76
4,45,1997,4,1,60
4,40,2004,4,0,49
3,80,2009,5,1,120
3,35,2009,5,0,45
3,65,2004,4,0,74
3,75,2009,5,0,110
3,50,2006,5,0,62
3,85,1998,6,1,100
3,95,2004,4,0,100
3,40,2009,5,0,63
3,20,2014,3,0,26
2,80,2009,5,0,110
2,20,2014,3,0,27
2,65,1980,5,1,58
2,35,2013,6,0,40
2,40,1971,6,0,26
2,80,1998,6,0,70
2,45,2007,5,0,62
2,40,1971,6,1,38
2,85,2009,5,0,130
2,50,2001,14,0,47
2,80,2015,11,0,99
1,40,2009,5,0,58
1,55,2004,4,0,58
1,20,2006,5,0,18
1,65,1980,5,1,60
1,55,1997,3,0,47
1,55,2009,5,0,78
1,85,2009,5,0,120
1,20,2003,6,0,25
1,55,2009,5,0,71
2,25,2002,6,1,21
1,75,2000.5101766642038,8,0,70
4,65,1983,6,1,43
4,65,2017,7,0,65
4,60,2017,7,0,49
3,70,2015,8,0,64
2,20,2013,8,0,24
2,60,2017,7,0,51
2,20,2013,8,0,24
1,60,2017,7,0,44
1,60,2017,7,0,51
1,65,2017,7,0,56
1,55,1983,6,1,31
3,65,1970,9,0,33
3,65,1970,9,1,58
4,15,2006,8,0,24
4,40,2014,2,0,60
4,55,1974,2,1,64
4,90,2020,7,0,150
4,55,2001,7,1,85
4,15,1975,4,0,16
3,105,1997,4,1,130
3,35,1972,5,0,28
3,30,2007,1,0,63
3,20,2014,2,0,34
2,125,2002,8,1,220
2,20,2014,2,0,35
1,45,1998,8,0,43
1,65,1971,4,1,64
1,20,1978,4,0,23
1,45,1999,6,0,46
1,35,1972,5,1,31
1,85,2008,5,0,170
4,50,2006,6,0,72
4,80,2015,6,0,160
4,85,1983,14,0,100
3,55,1996,7,0,63
3,50,1979,5,1,46
3,15,1986,4,0,15
3,30,1999,8,0,23
3,65,2015,6,0,110
3,50,1981,6,0,52
3,50,2018,5,0,69
3,30,1999,8,1,43
2,45,2015,6,0,65
2,40,1979,7,1,38
2,70,1985,4,0,63
1,65,2015,6,0,99
1,20,2005,8,0,26
1,45,1979,5,1,40
1,40,1979,7,1,39
1,50,1981,6,0,39
1,50,1979,5,1,41
1,75,1981,7,1,81
1,70,2007,10,0,91
1,65,2015,6,0,110
4,20,2014,3,0,26
4,20,2013,3,0,22
3,20,2013,3,0,27
3,25,2018,6,0,30
3,45,1979,1,0,25
3,40,2018,6,0,56
2,20,2016,3,0,27
2,20,2014,3,0,26
2,20,2011,7,0,28
2,20,2014,3,0,25
1,45,1979,4,0,41
1,45,1979,1,1,41
1,100,2003,4,0,110
1,95,2005,6,1,120
4,20,1998,10,0,20
4,20,1998,10,0,21
2,55,2014,11,0,73
1,60,2014,11,0,76
4,20,2020,6,0,33
4,50,2012,5,0,57
3,20,2010,3,0,22
3,45,1973,4,0,20
2,20,2020,5,0,33
2,50,2012,5,0,55
2,20,2020,5,0,33
2,20,2020,5,0,33
2,20,2020,5,0,33
2,20,2020,5,0,33
2,20,2020,6,0,33
2,15,1997,5,0,16
2,25,2003,5,0,22
1,60,1997,4,0,45
1,40,1970,3,1,33
4,50,2005,3,1,60
2,70,2005,3,0,75
1,20,2009,5,0,25
4,15,1995,6,0,17
3,15,1995,6,0,16
1,35,2013,6,0,45
4,75,2008,3,1,120
4,20,2021,2,0,36
4,35,2021,2,0,62
4,40,2021,2,0,70
4,20,2006,5,0,27
4,35,1971,3,1,37
4,25,2021,2,0,42
3,30,2000.5101766642038,8,0,34
3,25,1998,3,0,31
3,40,2006,4,0,43
3,20,2006,5,1,20
3,20,1988,3,0,16
2,15,1996,4,0,16
2,40,2008,3,1,54
1,15,1996,4,0,15
1,45,1985,4,1,37
1,60,2006,2,0,69
1,55,2002,3,0,64
1,40,2004,7,1,49
4,65,2006,11,0,62
1,75,2006,11,0,74
1,55,2008,8,1,52
3,20,2014,5,0,23
3,20,2017,3,0,26
3,20,2014,5,0,24
2,15,1996,6,0,13
2,20,2005,3,0,22
1,35,2013,8,1,50
1,45,2000.5101766642038,4,1,45
4,20,2014,4,0,26
4,55,2002,4,0,51
3,55,2002,4,0,51
2,60,2000,3,0,52
3,20,2008,3,0,21
3,20,2008,3,1,22
4,55,1998,6,1,68
4,60,2012,6,0,70
3,50,2005,2,0,48
3,55,2005,2,0,52
3,60,2015,2,0,75
1,15,1988,8,0,15
1,40,1987,4,1,30
4,70,2009,4,0,81
4,55,2011,3,0,73
4,60,2019,3,0,79
4,60,2019,2,0,76
2,70,2009,4,0,80
1,40,2009,5,0,42
4,20,2000,5,0,20
3,20,2009,3,0,25
3,15,2009,3,0,21
3,20,2000,5,0,18
2,35,1988,1,1,30
2,20,2005,4,0,19
4,75,2002,13,0,64
4,60,2015,8,0,74
1,65,2015,8,0,72
2,30,1988,11,0,13
2,15,2009,10,0,23
2,50,2003,1,0,49
2,40,2008,10,0,38
2,70,2003,8,0,48
4,20,2009,9,0,16
2,20,2009,9,0,25
3,40,1974,6,0,30
3,20,2002,4,0,23
2,35,2006,3,0,44
4,20,2005,5,0,28
4,20,2014,13,0,25
4,35,1977,3,1,35
4,20,2014,13,0,27
4,15,2005,5,0,27
4,65,2013,6,0,73
4,20,2005,4,0,26
4,35,2016,6,0,46
4,50,1982,7,0,42
3,15,1983,3,1,11
3,20,2005,3,0,27
3,35,1977,3,0,24
3,20,2005,3,0,27
3,45,1980,13,1,38
2,15,2005,5,0,25
2,30,2005,2,0,41
2,40,1980,13,1,35
2,15,2005,5,0,28
2,15,1977,4,0,13
1,80,2013,7,0,150
1,55,1979,9,1,47
1,45,1980,13,1,33
1,55,1982,5,1,49
1,45,1979,2,1,45
1,20,2014,13,0,27
4,70,2004,5,0,84
4,20,2006,7,1,28
4,20,2006,7,0,24
3,20,2003,8,0,25
3,20,2006,7,0,24
3,30,1980,7,1,22
3,20,2006,7,0,22
3,20,2003,8,1,25
3,20,1974,7,1,14
2,15,1979,6,0,10
2,35,1974,7,1,30
2,30,1979,6,1,25
2,25,1998,6,1,24
1,70,2004,5,1,87
1,15,1979,6,1,14
1,15,1979,6,1,14
1,15,1979,6,0,8.9
4,20,2003,9,1,20
1,65,1996,8,0,54
4,50,2015,4,0,67
4,45,2011,2,0,58
4,55,2017,3,0,94
4,20,2002,5,0,28
4,20,2007,11,1,22
4,20,2004,8,1,25
4,55,2015,4,0,85
3,70,2018,4,0,120
3,20,1999,4,0,19
3,20,1990,3,0,33
3,20,1989,4,1,25
3,30,1979,5,1,33
3,70,1998,6,1,78
3,75,1977,3,1,67
3,50,1991,4,0,66
2,60,2018,4,0,81
2,25,1985,6,0,19
2,10,1984,6,0,9.6
2,20,2002,5,0,19
2,65,2001,5,1,85
2,60,1999,4,0,66
2,55,2012,4,1,79
2,20,1990,3,0,36
2,55,2000,7,0,65
2,60,2012,4,0,78
2,55,1999,4,0,62
2,55,2012,4,0,70
2,50,2014,9,0,65
1,75,2003,6,0,70
1,15,1989,6,1,13
1,55,2003,5,0,55
1,20,2003,4,0,25
1,15,1989,6,0,13
1,20,2006,5,0,24
1,10,1984,6,1,11
1,20,2011,6,0,21
1,65,1999,4,0,71
1,70,2017,3,0,120
1,55,2015,4,0,67
4,55,1995,11,1,66
4,20,2016,8,0,28
3,70,2000,8,1,79
3,65,2004,12,1,75
3,20,2008,6,1,20
2,20,2008,6,0,25
1,65,2004,12,0,64
1,20,1998,9,0,19
2,20,2008,7,1,20
1,20,2009,7,0,23
3,35,1984,5,1,22
2,65,2005,9,0,64
2,20,2008,8,0,23
1,30,2000.5101766642038,8,1,23
1,20,2008,8,0,18
4,20,1985,5,0,13
4,20,2020,3,0,32
4,80,1986,6,0,80
4,15,2000,4,0,21
4,20,2002,5,0,22
3,15,2002,5,0,21
2,15,1986,3,0,11
2,15,2000,5,1,22
2,30,1968,3,1,11
1,20,2000,5,0,23
1,15,1986,3,1,9.1
1,15,1995,8,0,18
4,35,1973,7,1,30
4,45,1998,4,0,46
4,20,2005,5,1,23
4,70,2012,5,0,86
3,55,1998,8,1,57
3,20,2005,6,0,24
3,25,2001,6,0,29
3,50,1997,6,1,60
2,20,1992,2,1,14
2,20,2018,5,0,29
1,15,1992,9,0,18
1,45,1997,6,0,38
1,60,2012,9,0,61
4,15,2007,3,0,28
4,60,1996,10,0,39
4,20,2014,6,0,18
4,55,2018,7,0,60
4,20,1993,7,0,19
4,20,2007,3,0,22
4,20,2018,6,0,25
3,65,2018,7,0,74
3,80,2002,6,0,65
3,20,1993,7,1,18
3,20,2014,6,0,33
3,65,2018,7,0,67
2,65,2018,7,0,71
2,65,2018,7,0,69
2,60,1996,10,0,50
2,60,1996,10,1,52
2,80,2018,7,0,85
1,20,1993,7,0,21
1,70,2002,6,0,56
1,75,2000,2,1,78
1,30,2014,6,0,41
1,20,2007,3,1,23
4,55,2008,3,0,51
4,75,2008,3,0,88
3,75,1983,5,0,38
3,70,2008,3,0,72
2,75,2008,3,0,65
2,60,2008,3,0,56
1,60,2008,3,0,63
1,55,2008,3,0,52
4,70,1984,1,1,52
4,110,2005,6,0,65
4,25,2003,7,0,26
4,50,1979,4,0,28
4,65,2008,6,0,75
4,85,2008,6,0,87
2,40,1979,4,0,22
2,50,1979,4,1,37
4,75,2001,6,0,100
2,80,2001,6,1,120
2,50,2001,6,0,60
4,75,2010,6,0,110
3,65,2016,5,0,120
3,80,2020,6,0,87
3,65,2000.5101766642038,5,1,79
3,20,2014,8,1,27
3,20,2017,8,0,33
3,50,2010,6,0,79
3,70,2020,4,0,84
3,20,2015,3,0,30
3,20,2004,4,0,25
3,45,1984,5,1,52
3,20,1980,5,1,21
3,20,2004,4,0,26
3,20,2014,9,0,33
2,65,2010,6,0,97
2,25,1984,5,0,35
2,65,2012,8,1,110
2,85,2010,6,0,130
2,15,1998,6,0,22
2,75,2010,6,0,100
2,50,2001,4,1,55
2,15,2004,4,0,24
2,15,2001,8,0,23
2,85,2010,6,0,120
2,45,1984,5,1,50
2,50,1983,7,0,43
1,60,1998,6,1,70
1,20,1983,7,1,21
1,40,2014,9,0,52
1,75,2010,7,0,110
1,15,2003,4,0,20
1,20,2012,6,0,26
1,70,2010,6,0,95
1,15,2001,9,0,23
1,75,2001,5,1,82
1,15,2001,9,1,24
1,40,2004,5,0,38
1,20,2015,7,0,28
1,20,2004,4,0,21
4,25,2006,4,1,37
4,30,2000,2,1,45
4,30,1998,4,0,32
4,30,1998,4,0,31
3,60,2006,2,1,64
3,45,1989,3,1,50
2,50,2006,2,0,60
2,20,2006,4,0,21
2,75,2005,7,0,110
4,70,2002,4,1,83
4,20,2009,5,0,24
4,20,2009,5,0,23
4,75,1981,5,1,58
4,20,2009,5,0,20
1,70,2003,4,0,59
1,50,1979,3,1,37
1,65,1980,10,0,32
1,70,2000.5101766642038,4,0,63
4,65,1976,6,1,57
3,65,1976,5,1,60
3,85,1999,7,0,57
1,20,2001,8,1,21
1,65,1976,6,0,42
4,60,2019,4,1,71
4,60,2019,4,1,70
4,60,2019,3,0,70
4,70,2019,4,0,85
4,60,1980,3,0,30
4,60,1980,3,0,41
4,60,2019,4,0,78
4,90,2007,7,0,98
3,60,2019,3,0,70
3,85,2019,3,0,90
3,65,2000.5101766642038,11,0,55
2,80,2000,8,1,68
2,70,2020,4,0,83
2,75,2007,1,0,64
2,70,2019,3,0,79
2,70,2019,4,0,84
1,70,2019,4,0,82
1,90,2007,7,0,80
1,50,2019,3,0,52
1,65,2007,6,0,54
1,55,1980,3,0,30
1,65,2000.5101766642038,7,0,58
1,75,2007,7,0,75
1,65,2019,3,0,71
1,70,2019,4,0,81
4,20,2004,7,0,24
4,65,2003,8,0,65
4,55,1973,4,0,34
4,50,1985,9,0,43
3,20,2012,9,0,25
3,60,1980,5,1,44
3,70,2003,8,0,65
2,70,2000.5101766642038,9,0,62
1,50,2020,7,0,61
1,50,1973,4,1,40
4,20,2002,6,0,26
4,65,2018,5,0,80
4,95,2005,8,1,84
3,65,2016,6,0,74
3,20,2016,7,0,27
3,55,2018,5,0,60
3,65,2018,5,0,73
2,65,2016,6,0,67
2,65,2016,6,0,68
2,60,2005,5,0,60
1,65,2016,6,0,70
1,20,2009,10,0,23
2,20,2004,4,0,20
3,20,2017,4,0,29
1,20,2015,4,0,25
4,20,2002,7,0,20
4,20,2000,3,1,18
3,20,2000,3,0,21
2,20,2003,3,0,15
1,55,1983,6,0,33
4,75,2005,6,0,79
4,25,1990,5,0,17
4,15,1990,4,0,15
4,15,1990,4,1,15
4,25,2017,6,0,33
4,30,1993,2,0,15
3,35,1973,4,0,13
3,15,2000,4,0,18
3,20,2005,4,1,26
3,55,2004,4,0,70
2,45,1983,1,1,11
2,25,2017,6,0,27
2,20,2005,6,1,18
2,75,2005,6,0,75
2,20,1973,4,0,13
2,25,2017,6,0,32
1,20,2015,5,0,25
1,15,2000,4,0,20
1,35,1973,4,1,25
3,20,2018,8,0,32
2,70,2018,10,0,93
4,10,1984,4,0,9.9
4,20,1998,7,1,18
4,75,2006,4,0,75
3,20,2016,5,0,28
2,20,2016,6,0,23
1,20,2020,6,0,30
1,20,2020,6,0,30
1,20,2016,6,0,25
1,20,2020,6,0,29
1,30,2020,6,0,43
1,20,2020,6,0,28
1,20,2020,6,0,30
1,20,2020,6,0,30
4,40,2013,10,1,37
4,20,2014,8,0,23
4,20,2013,10,0,24
4,50,1970,3,0,30
4,35,1998,8,0,27
4,30,1998,7,0,21
4,50,1975,8,0,32
4,40,1977,12,0,18
4,25,1977,12,0,11
3,20,1997,6,0,19
3,50,1999,4,0,49
3,20,2014,7,0,23
2,15,2000,6,0,23
2,45,1978,2,1,38
2,50,2004,10,1,47
2,15,1998,7,0,19
2,20,2005,9,0,22
2,60,1970,3,0,30
2,50,2001,11,0,34
1,15,2000,6,0,19
1,35,1975,2,1,30
1,20,1997,6,0,18
1,50,1970,3,0,25
1,20,2013,10,0,23
1,50,2004,10,0,37
4,20,1987,6,0,13
4,60,1979,5,1,47
4,20,2014,9,0,24
4,50,1978,2,0,34
3,50,1980,1,1,35
3,20,2011,4,0,26
3,40,1977,5,1,24
3,50,1978,2,1,33
3,40,2015,8,0,45
3,20,2011,6,0,25
3,50,1980,1,1,37
3,25,2005,2,1,29
3,20,2008,6,0,23
3,50,2014,8,0,48
2,50,1979,5,0,22
2,20,2014,5,0,23
2,15,1991,8,0,11
2,20,2014,5,0,26
2,20,2014,8,0,23
2,40,2015,8,0,36
2,20,2014,9,0,27
2,25,2002,4,0,23
2,60,2018,5,0,70
2,20,1987,6,0,6
2,20,2011,4,0,23
2,15,1997,6,1,17
2,40,2002,4,0,36
2,25,2005,2,0,13
2,20,1987,6,0,9.7
2,20,1987,6,0,12
2,20,2011,6,0,20
1,15,2003,3,1,17
1,20,2011,8,0,24
1,20,1987,6,0,9.8
1,15,1991,8,0,12
1,60,2004,4,0,53
1,20,2011,8,0,24
1,50,1980,1,0,22
1,20,2008,7,0,25
1,20,2008,7,0,25
1,40,2002,4,1,40
1,40,1979,5,0,16
4,20,2014,8,0,27
4,20,2010,4,0,23
4,20,2014,1,0,22
4,35,2015,6,0,41
4,50,1996,3,0,42
4,20,2001,3,0,23
4,15,1996,2,0,18
4,55,1996,3,0,41
4,15,2007,8,0,22
3,35,1977,11,1,23
3,55,1987,4,0,29
3,20,2010,4,0,24
3,55,2015,6,0,50
3,20,2010,4,0,20
3,20,2012,8,0,20
2,20,2008,6,0,22
2,20,2009,3,0,22
2,55,1980,1,1,42
2,60,2014,8,0,55
2,65,1997,6,0,50
1,60,1983,4,1,42
1,20,2015,4,1,23
1,60,1980,1,1,42
1,60,1997,3,1,54
1,20,2008,6,0,23
1,20,2021,3,0,31
1,20,2021,3,0,32
1,35,2021,3,0,48
1,55,2015,6,0,51
1,20,2008,6,0,24
4,40,1985,2,0,34
4,35,1982,3,0,19
3,55,2011,4,0,53
3,20,2017,3,0,25
2,50,1995,5,0,45
2,20,2017,3,0,27
2,65,1999,4,0,59
1,65,2012,6,0,66
1,70,2012,6,0,70
1,55,2011,5,0,57
1,20,2015,2,0,24
4,15,1996,8,0,16
3,80,2009,4,0,100
3,45,1971,6,1,40
3,20,2005,7,0,25
2,20,1989,6,1,13
2,15,1987,9,1,13
2,75,2009,4,0,98
2,20,2011,11,0,25
2,70,2009,4,0,94
2,65,2013,9,0,71
1,15,1987,9,0,10
1,20,2011,11,0,25
1,20,2011,11,0,24
1,70,1983,6,1,64
1,20,2009,8,0,21
1,50,1994,9,1,53
3,20,2006,5,0,25
4,65,2012,7,0,77
4,65,2012,7,0,77
4,70,2012,7,0,77
3,20,2006,5,0,24
1,65,2014,5,1,60
1,75,1983,13,0,40
4,70,1983,10,0,32
4,70,1984,7,0,38
4,70,1983,15,0,36
4,75,1984,8,0,39
3,75,1984,9,0,40
2,60,1983,18,0,23
2,75,2000.5101766642038,8,1,25
2,70,1983,13,0,33
2,85,1983,15,1,38
1,70,1983,13,1,45
2,75,1983,13,1,45
1,60,2000,8,0,56
1,50,2001,9,0,47
3,20,2013,4,0,26
3,65,2000,8,1,75
2,20,2017,6,0,27
2,45,1989,6,1,44
2,35,2017,6,0,45
1,20,2011,4,0,22
1,15,1986,5,0,12
3,50,1968,11,0,30
3,25,2005,12,0,31
2,25,2005,12,1,30
1,20,2005,12,0,27
2,40,1978,4,0,32
2,55,1995,6,1,79
2,40,2000,5,0,50
2,25,2003,11,0,31
1,25,2001,7,0,35
2,40,1979,10,1,47
2,40,1984,4,0,37
2,75,1973,9,0,35
2,40,2008,11,0,39
4,15,1984,6,0,13
3,30,1999,5,0,25
3,15,2001,7,1,22
3,50,2009,2,0,73
2,15,1976,5,1,10
2,35,2009,2,1,42
2,75,2009,2,0,97
2,35,1999,8,0,37
1,25,2013,7,0,38
1,45,2004,5,0,48
1,60,2004,5,1,82
4,50,2014,7,1,61
1,70,2012,5,0,110
1,75,2012,5,0,120
3,55,1999,11,0,45
4,20,2005,11,0,26
3,30,1996,8,1,40
2,45,2013,6,0,50
1,20,2002,2,0,22
1,45,1978,12,0,33
1,50,1994,13,0,58
4,85,2003,8,0,150
4,55,2009,2,0,120
4,55,1995,9,0,62
3,70,2008,7,0,130
3,45,2009,11,0,60
3,55,1986,8,1,65
2,55,1986,8,0,45
2,80,2008,7,0,110
2,90,2008,7,0,160
2,100,2000,8,0,97
2,20,2004,10,0,28
2,70,1987,3,1,80
2,55,1995,9,0,53
1,70,2003,7,1,94
1,20,2003,3,0,28
1,55,2009,2,0,100
1,70,2009,2,0,140
1,80,2009,2,0,180
4,50,1970,9,1,39
3,20,1997,10,0,21
2,65,1996,12,0,72
4,40,1971,4,0,20
3,60,1971,4,0,45
2,50,2015,4,0,70
2,60,2011,7,0,75
1,60,1990,3,1,69
4,20,1992,7,0,13
4,80,2002,9,0,110
3,20,1991,0,0,23
1,10,1984,6,0,9.8
4,70,1969,6,1,60
1,65,2001,7,0,74
2,25,2011,14,0,31
4,30,1986,5,1,29
4,20,1997,9,1,19
4,100,1991,8,0,65
2,65,1991,14,0,49
2,50,1986,5,1,49
2,20,2009,8,0,17
2,35,2010,5,0,44
1,30,2010,5,0,39
1,105,1991,8,0,70
1,35,2010,5,0,54
3,65,2012,14,0,77
2,80,2012,14,0,110
1,50,2014,13,0,60
1,65,2012,14,0,77
1,70,1998,13,1,69
4,10,1995,15,0,5
4,15,1991,10,0,10
4,20,1997,3,0,23
4,15,2001,9,0,21
4,60,2012,9,1,100
4,40,2018,9,0,70
3,30,1989,8,0,27
3,40,2016,6,0,59
3,85,1998,13,1,110
3,50,2005,8,0,67
3,45,1971,10,0,33
3,20,1985,6,1,17
3,40,2012,9,0,62
3,30,2000,3,0,33
2,65,2013,9,0,87
2,50,1995,8,0,61
2,55,2020,10,0,76
2,45,2012,10,0,49
2,35,1981,9,0,26
2,60,2000,16,0,60
2,40,1984,10,1,38
2,15,1985,8,1,18
2,65,2013,9,0,85
2,30,1989,8,0,29
1,25,2008,8,0,33
1,20,2003,11,0,29
1,40,2001,8,0,42
1,50,1999,9,0,59
1,70,2018,8,0,100
1,55,2018,9,0,84
1,50,1979,7,0,55
1,60,2012,9,0,84
1,20,2003,11,0,29
1,15,1971,10,1,16
1,45,1995,8,1,40
1,20,2001,8,0,22
1,25,2008,8,0,35
1,55,2016,7,0,72
1,55,1979,7,0,27
1,40,2018,9,0,60
1,60,2012,9,0,86
4,45,1976,13,1,46
3,20,1999,4,1,25
2,30,1998,11,1,28
4,50,2018,7,0,80
4,15,1984,1,0,11
3,20,2001,8,0,18
1,15,1982,1,0,12
1,50,1989,2,1,50
2,20,2005,7,0,26
2,25,2005,7,1,26
2,30,2005,7,1,33
4,25,2011,13,0,29
3,15,2000,7,0,24
3,50,1973,8,0,31
